,Name,Global_Sales,Score_pro,Score_user,N_pro,N_user,genre_Action-Adventure,genre_Adventure,genre_Fighting,genre_MMO,genre_Misc,genre_Music,genre_Party,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,genre_Visual+Novel,PC,nintendo,playstation,xbox
1482,Mercury Meltdown,0.06,7.8,7.8,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1483,Trapt,0.06,6.0,7.9,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1484,Yomawari: Midnight Shadows,0.06,7.7,7.0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1485,Vampire Rain: Altered Species,0.06,3.0,3.7,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1486,Jumper: Griffin's Story,0.06,2.9,3.2,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1487,Brave: A Warrior's Tale,0.06,4.2,5.0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1488,Brave: A Warrior's Tale,0.06,4.8,4.6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1489,Azure Striker Gunvolt: Striker Pack,0.06,8.2,7.9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1490,Top Gun: Hard Lock,0.06,5.4,3.5,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1491,Gun Showdown,0.06,7.3,7.5,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1492,Extinction,0.06,4.7,1.5,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1493,Extinction,0.06,4.7,1.5,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1494,Extinction,0.05,5.2,1.9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1495,Extinction,0.05,5.2,1.9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1496,Samurai Jack: The Shadow of Aku,0.06,5.9,8.4,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1497,Samurai Jack: The Shadow of Aku,0.02,5.9,6.2,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1498,One Piece: Pirate Warriors 3 - Deluxe Edition,0.06,7.6,8.3,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1499,Sine Mora EX,0.06,8.1,7.1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500,Sine Mora EX,0.04,7.0,7.2,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1501,Sine Mora EX,0.04,8.0,8.1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1502,Scurge: Hive,0.06,7.0,7.9,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1503,BattleBots: Beyond the BattleBox,0.06,5.3,5.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Tiny Barbarian DX,0.06,7.7,7.7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1505,Taito Legends Power Up,0.05,4.1,8.3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1506,Final Fight: Streetwise,0.05,4.3,7.8,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1507,Final Fight: Streetwise,0.02,4.2,6.6,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1508,Xiaolin Showdown,0.05,5.8,5.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1509,Marc Ecko's Getting Up: Contents Under Pressure,0.05,6.9,7.5,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1510,Marc Ecko's Getting Up: Contents Under Pressure,0.0,6.9,7.8,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511,Touhou Genso Wanderer,0.05,7.0,6.7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1512,Samurai Champloo: Sidetracked,0.05,6.6,7.1,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1513,Aliens in the Attic,0.05,5.8,6.7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1514,Otogi 2: Immortal Warriors,0.05,7.9,8.2,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,Legend of Kay,0.05,7.2,7.6,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1516,Legend of Kay,0.05,7.2,7.6,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1517,Saints Row: Gat out of Hell,0.05,6.4,5.6,45,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1518,Saints Row: Gat out of Hell,0.02,6.5,6.1,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1519,Saints Row: Gat out of Hell,0.0,6.6,6.2,24,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1520,Ontamarama,0.05,7.1,7.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1521,Tenchu: Dark Secret,0.05,3.7,5.8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1522,Apex Construct,0.05,7.2,6.6,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1523,Around the World in 80 Days,0.05,4.0,6.2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Around the World in 80 Days,0.05,4.0,6.2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Around the World in 80 Days,0.05,4.0,6.2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,Mega Man Battle Chip Challenge,0.05,5.4,8.7,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Cartoon Network Racing,0.05,5.5,5.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1528,Crime Life: Gang Wars,0.05,3.0,5.1,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1529,Dynasty Warriors Vol. 2,0.05,5.7,8.6,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1530,B-Boy,0.05,5.0,8.1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1531,Fatal Frame II: Crimson Butterfly Director's Cut,0.05,8.4,8.5,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1532,Colin McRae Rally 2005,0.05,8.3,7.9,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1533,Colin McRae Rally 2005,0.02,8.3,7.6,11,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1534,Code Lyoko,0.05,6.3,7.1,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1535,NightCaster II: Equinox,0.05,4.6,5.6,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1536,Double Dragon Advance,0.05,7.5,8.3,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,Overcooked,0.05,7.8,8.0,24,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1538,Overcooked,0.04,8.0,7.3,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1539,Devil's Third,0.05,4.3,6.7,54,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1540,Vikings: Wolves of Midgard,0.04,6.7,6.9,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1541,Vikings: Wolves of Midgard,0.02,6.6,6.9,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1542,Vikings: Wolves of Midgard,0.02,6.4,6.8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1543,Spy Fiction,0.04,6.1,7.7,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1544,SPRay,0.04,4.2,4.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1545,Red Ninja: End of Honor,0.04,4.7,5.2,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1546,Red Ninja: End of Honor,0.02,4.6,4.4,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1547,Dead Head Fred,0.04,7.5,7.6,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1548,The Invincible Iron Man,0.04,6.8,6.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,Pocket Pool,0.04,3.7,3.7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1550,Anima - Gate of Memories,0.04,5.2,7.3,13,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1551,Unbox: Newbie's Adventure,0.04,6.3,6.3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1552,Unbox: Newbie's Adventure,0.01,5.2,6.1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1553,Aeon Flux,0.04,6.6,6.2,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1554,Aeon Flux,0.01,6.9,2.4,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1555,Aragami,0.04,7.1,7.0,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1556,Yonder: The Cloud Catcher Chronicles,0.04,6.4,7.6,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1557,Yonder: The Cloud Catcher Chronicles,0.03,7.4,7.4,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1558,Headhunter: Redemption,0.04,6.2,7.1,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1559,Headhunter: Redemption,0.02,5.9,6.3,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1560,Aegis of Earth: Protonovus Assault,0.04,5.7,6.4,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1561,Stolen,0.04,5.1,7.2,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1562,Dragon Ball: Advanced Adventure,0.04,7.5,8.4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,The Ripping Friends,0.04,3.8,3.8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,Super Army War,0.04,5.8,5.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,Cy Girls,0.04,5.3,8.8,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1566,The Sum of All Fears,0.04,6.9,6.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,The Sum of All Fears,0.03,3.6,3.6,11,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1568,Hot Potato!,0.04,7.4,7.8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,InFAMOUS: First Light,0.03,7.3,7.4,70,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1570,Bounty Hounds,0.03,6.3,6.2,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1571,Metal Gear Solid: Snake Eater 3D,0.03,7.8,7.9,46,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1572,Battle Assault 3 featuring Gundam Seed,0.03,4.8,7.9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1573,Code of  Princess EX,0.03,6.6,7.2,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1574,CT Special Forces,0.03,7.1,7.1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,Raw Danger!,0.03,6.3,8.8,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1576,Dance Factory,0.03,5.6,6.1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1577,Labyrinth of Refrain: Coven of Dusk,0.03,7.5,7.0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1578,Labyrinth of Refrain: Coven of Dusk,0.02,7.5,7.8,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1579,Super Dungeon Bros,0.03,4.3,2.0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1580,Troll and I,0.03,3.9,4.4,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1581,Carmageddon: Max Damage,0.03,5.2,7.2,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1582,Carmageddon: Max Damage,0.02,5.1,5.7,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1583,Downstream Panic!,0.03,7.7,8.0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1584,Pet Alien: An Intergalactic Puzzlepalooza,0.03,5.8,5.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1585,The Lost Child,0.03,6.2,5.1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1586,The Lost Child,0.03,6.3,6.7,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1587,Gekido Advance: Kintaro's Revenge,0.03,7.0,7.0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Buffy the Vampire Slayer: Wrath of the Darkhul King,0.03,4.4,8.8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,Kung Fu Panda: Legendary Warriors,0.03,7.3,7.3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1590,Turn It Around,0.03,3.9,3.9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1591,The Last Guy,0.03,7.7,6.8,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1592,Jet Grind Radio,0.03,7.4,8.0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,My Frogger: Toy Trials,0.03,6.6,6.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1594,Justice League Heroes: The Flash,0.03,7.2,7.4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,Cladun Returns: This Is Sengoku!,0.03,7.3,6.2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1596,Past Cure,0.03,3.7,4.7,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1597,Past Cure,0.02,3.4,6.0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1598,88 Heroes: 98 Heroes Edition,0.02,6.5,6.4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1599,Azure Striker Gunvolt,0.02,7.7,8.1,20,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1600,Rengoku II:  The Stairway To H.E.A.V.E.N.,0.02,5.1,7.8,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1601,Thunderbirds,0.02,4.7,4.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Thunderbirds,0.02,4.7,4.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Earth's Dawn,0.02,6.8,6.9,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1604,"Warhammer 40,000: Inquisitor - Martyr",0.02,6.5,6.1,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1605,"Warhammer 40,000: Inquisitor - Martyr",0.02,7.1,5.5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1606,Titan Quest,0.02,6.6,6.8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1607,Titan Quest,0.02,6.6,6.8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1608,Titan Quest,0.02,5.5,5.9,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1609,Titan Quest,0.02,5.5,5.9,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1610,Titan Quest,0.01,6.5,7.2,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1611,Titan Quest,0.01,6.5,7.2,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1612,Titan Quest,0.05,7.7,8.1,51,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1613,Titan Quest,0.05,7.7,8.1,51,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1614,Rule of Rose,0.02,5.9,8.7,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1615,Tenkai Knights: Brave Battle,0.02,2.6,2.9,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1616,Shaq-Fu: A Legend Reborn,0.02,3.6,5.5,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1617,Shaq-Fu: A Legend Reborn,0.02,4.9,6.4,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1618,Shaq-Fu: A Legend Reborn,0.02,5.4,5.8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1619,Battle Princess of Arcadias,0.02,6.9,8.0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1620,Charlie's Angels,0.02,2.3,4.3,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1621,Charlie's Angels,0.02,2.3,4.3,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1622,One Piece Mansion,0.02,6.2,6.2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1623,White Day: A Labyrinth Named School ,0.02,6.7,7.2,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1624,Yoku's Island Express,0.02,8.3,7.8,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1625,Yoku's Island Express,0.01,8.3,7.7,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1626,Yoku's Island Express,0.01,8.2,8.6,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1627,Blackthorne,0.01,6.7,7.3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,Let It Die,0.01,7.2,7.1,38,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1629,Dinotopia: The Sunstone Odyssey,0.01,4.4,4.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1630,Planet Monsters,0.01,6.7,6.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,Zombie Vikings,0.01,6.4,7.0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1632,Gal Gun: Double Peace,0.01,6.4,7.1,21,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1633,Gal Gun: Double Peace,0.01,6.4,7.1,21,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1634,Hugo: The Evil Mirror,0.01,5.8,5.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,Painkiller: Hell & Damnation,0.01,6.4,6.5,33,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1636,Painkiller: Hell & Damnation,0.04,4.0,6.4,7,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1637,Painkiller: Hell & Damnation,0.02,5.3,6.9,14,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1638,The Escapists,0.01,7.1,6.9,24,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1639,PAIN,0.01,7.1,6.2,37,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1640,Magus,0.01,3.2,4.5,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1641,Lucius,0.01,5.9,6.0,23,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,Garfield and His Nine Lives,0.01,5.6,7.0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,Garshasp: The Monster Slayer,0.0,4.9,6.1,19,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1644,Metal Gear Online,0.0,8.1,7.8,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1645,Of Orcs and Men,0.0,5.7,6.3,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1646,Of Orcs and Men,0.0,6.9,6.7,14,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1647,Of Orcs and Men,0.0,6.4,5.8,17,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1648,Big Bumpin',0.0,6.3,5.6,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1649,Dillon's Dead-Heat Breakers,0.0,6.9,7.6,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1650,War Thunder,0.0,7.6,5.4,17,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1651,Army Men Advance,0.0,5.7,8.0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,Spikeout: Battle Street,0.0,5.4,6.6,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1653,Twin Sector,0.0,4.9,5.8,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1654,Deception IV: The Nightmare Princess,0.0,6.9,7.0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1655,Pokémon Rumble U,0.0,4.9,5.3,22,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1656,The Three Stooges,0.0,5.3,7.5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,IL-2 Sturmovik: Battle of Stalingrad,0.0,7.4,6.1,7,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1658,The Binding of Isaac,0.0,8.4,8.3,30,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1659,Velocity 2X,0.0,9.0,7.2,10,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1660,Reservoir Dogs,0.0,5.0,7.1,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661,Daredevil,0.0,5.0,7.6,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,Elebits: The Adventures of Kai and Zero,0.0,7.5,8.2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1663,The Legend of Zelda: Breath of the Wild,1.34,9.6,8.3,13,534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1664,Assassin's Creed III,6.5,8.5,6.9,41,1605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1665,Assassin's Creed III,5.31,8.4,6.8,61,1360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1666,Assassin's Creed III,0.89,8.0,6.4,21,2261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1667,Assassin's Creed III,0.36,8.5,7.3,26,265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,Watch Dogs,1.64,7.8,6.1,15,831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1669,Watch Dogs,0.49,7.7,5.8,18,4391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1670,Watch Dogs,0.13,6.2,6.7,15,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1671,Mafia III,1.11,6.7,5.1,21,426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1672,Mafia III,0.35,6.2,3.9,31,1649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1673,Far Cry: Primal,2.73,7.6,6.7,91,1041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1674,Far Cry: Primal,1.0,7.7,6.6,27,276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1675,Far Cry: Primal,0.25,7.4,5.9,18,808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1676,The Legend of Zelda: Majora's Mask 3D,2.5,8.9,8.9,82,775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
