Name,Platform,Genre,Global_Sales,game_key,Name_meta,Genre_meta,Score_pro,Score_user,Publisher,Developer,N_pro,N_user,day,year,month,release_date,quarter,Franchise_wikipedia,compound,multiplayer,singleplayer
Cities XL 2012,PC,Strategy,0.06,cities-xl-2012,Cities XL 2012,"Strategy, City Building, Management, Modern, Modern, Government",6.1,5.6,focus home interactive,Monte Cristo Multimedia,18,97,20,2011,10,2011-10-20,4.0,Cities XL 2012,0.39384999999999987,0.0,1.0
Panzer Tactics DS,DS,Strategy,0.06,panzer-tactics-ds,Panzer Tactics DS,"Strategy, Turn-Based, Historic, Historic, Tactics",6.7,8.2,conspiracy entertainment,Sproing Interactive Media,10,19,6,2007,11,2007-11-06,4.0,Panzer Tactics DS,0.31866000000000005,0.0,1.0
Age of Empires Online,PC,Strategy,0.06,age-of-empires-online,Age of Empires Online,"Strategy, Real-Time, Historic, Historic, Command",7.0,5.7,microsoft game studios,Gas Powered Games,44,187,16,2011,8,2011-08-16,3.0,Age of Empires,0.416225,1.0,0.0
Star Trek: Tactical Assault,DS,Strategy,0.06,star-trek-tactical-assault,Star Trek: Tactical Assault,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",6.3,7.2,bethesda games,Quicksilver Software,15,5,26,2006,10,2006-10-26,4.0,Star Trek,0.06298833333333334,1.0,1.0
Star Trek: Tactical Assault,PSP,Strategy,0.03,star-trek-tactical-assault,Star Trek: Tactical Assault,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",6.4,8.5,bethesda games,Quicksilver Software,15,7,14,2006,11,2006-11-14,4.0,Star Trek,0.3545883333333333,1.0,1.0
Men of War: Assault Squad,PC,Strategy,0.06,men-of-war-assault-squad,Men of War: Assault Squad,"Strategy, Real-Time, Military, Military, Tactics",7.7,8.0,1c entertainment,THQ,21,114,25,2011,2,2011-02-25,1.0,Men of War,0.44467619047619056,1.0,1.0
Zoo Tycoon 2,PC,Strategy,0.06,zoo-tycoon-2,Zoo Tycoon 2,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",7.2,7.9,microsoft game studios,Blue Fang Games,34,69,11,2004,11,2004-11-11,4.0,Zoo Tycoon,0.4462970588235293,0.0,1.0
Age of Mythology: The Titans,PC,Strategy,0.06,age-of-mythology-the-titans,Age of Mythology: The Titans,"Strategy, Real-Time, Fantasy, General, Fantasy",8.4,8.8,microsoft game studios,Ensemble Studios,25,173,30,2003,9,2003-09-30,3.0,Myth,0.42364799999999986,1.0,1.0
Amazing Island,GC,Strategy,0.06,amazing-island,Amazing Island,"Strategy, Breeding/Constructing",5.9,7.0,sega,Hitmaker,22,10,25,2004,8,2004-08-25,3.0,Amazing Island,0.19493181818181823,1.0,1.0
Rebelstar: Tactical Command,GBA,Strategy,0.05,rebelstar-tactical-command,Rebelstar: Tactical Command,"Strategy, Turn-Based, Sci-Fi",7.8,8.2,amc games,Codo Games,29,14,6,2005,9,2005-09-06,3.0,Rebelstar,0.2577896551724138,1.0,1.0
Stellaris,PC,Strategy,0.05,stellaris,Stellaris,"Strategy, Real-Time, General",7.8,8.0,paradox interactive,Paradox Development Studio,57,911,9,2016,5,2016-05-09,2.0,Stellaris,0.47178771929824564,0.0,1.0
Nobunaga's Ambition: Sphere of Influence,PS4,Strategy,0.05,nobunaga-s-ambition-sphere-of-influence,Nobunaga's Ambition: Sphere of Influence,"Strategy, Turn-Based, General",8.0,7.6,koei games,Koei Tecmo Games,20,60,1,2015,9,2015-09-01,3.0,Nobunaga's Ambition,0.030284999999999996,1.0,0.0
GrimGrimoire,PS2,Strategy,0.05,grimgrimoire,GrimGrimoire,"Strategy, Real-Time, Fantasy",7.9,9.7,nis america,Vanilla Ware,39,2405,26,2007,6,2007-06-26,2.0,GrimGrimoire,0.4402076923076923,0.0,1.0
Yu-Gi-Oh! World Championship 2007,DS,Strategy,0.05,yu-gi-oh-world-championship-2007,Yu-Gi-Oh! World Championship 2007,"Strategy, Miscellaneous, Turn-Based, Card Battle, Card Battle",7.6,7.6,konami,Konami,8,26,20,2007,3,2007-03-20,1.0,Yu-Gi-Oh!,0.1628,0.0,1.0
Saiyuki: Journey West,PS,Strategy,0.05,saiyuki-journey-west,Saiyuki: Journey West,"Strategy, Turn-Based, Historic",7.3,8.2,koei games,Koei,9,17,13,2001,8,2001-08-13,3.0,Saiyuki,0.3899111111111111,0.0,1.0
The Lord of the Rings: The Battle for Middle-Earth II,X360,Strategy,0.05,the-lord-of-the-rings-the-battle-for-middle-earth-ii,The Lord of the Rings: The Battle for Middle-Earth II,"Strategy, Real-Time, Fantasy, General, Fantasy",7.9,8.3,ea games,EA LA,50,28,5,2006,7,2006-07-05,3.0,The Lord of the Rings,0.3178137499999998,1.0,1.0
The Lord of the Rings: The Battle for Middle-Earth II,PC,Strategy,0.02,the-lord-of-the-rings-the-battle-for-middle-earth-ii,The Lord of the Rings: The Battle for Middle-Earth II,"Strategy, Real-Time, Fantasy, General, Fantasy",8.4,7.8,ea games,EA LA,36,94,2,2006,3,2006-03-02,1.0,The Lord of the Rings,0.5449045138888885,1.0,1.0
StarCraft,PC,Strategy,0.05,starcraft,Starcraft,"Strategy, Real-Time, Sci-Fi, Sci-Fi, Command",8.8,9.1,blizzard,Blizzard Entertainment,15,1205,31,1998,3,1998-03-31,1.0,StarCraft,0.6250466666666668,0.0,1.0
"Warhammer 40,000: Dawn of War",PC,Strategy,0.05,warhammer-40-000-dawn-of-war,"Warhammer 40,000: Dawn of War","Strategy, Real-Time, Sci-Fi, Sci-Fi, General",8.6,8.7,thq,Relic,51,433,20,2004,9,2004-09-20,3.0,"Warhammer 40,000",0.34467254901960775,1.0,1.0
Empire Earth,PC,Strategy,0.05,empire-earth,Empire Earth,"Strategy, Real-Time, Historic, General, Historic",8.1,8.4,sierra entertainment,Stainless Steel Studios,23,184,12,2001,11,2001-11-12,4.0,Empire Earth,0.3548652173913044,0.0,1.0
Worms Reloaded,PC,Strategy,0.05,worms-reloaded,Worms Reloaded,"Strategy, Turn-Based, General, Wargame, General, Fantasy, Artillery",7.9,6.9,team17,Team17,28,199,26,2010,8,2010-08-26,3.0,Worms,0.5113392857142857,1.0,1.0
Company of Heroes,PC,Strategy,0.04,company-of-heroes,Company of Heroes,"Strategy, Real-Time, Historic, General, Historic",9.3,8.7,thq,Relic,55,301,13,2006,9,2006-09-13,3.0,Company of Heroes,0.4933668181818182,0.0,1.0
Total War: Warhammer II,PC,Strategy,0.04,total-war-warhammer-ii,Total War: WARHAMMER II,"Strategy, Real-Time, Tactics",8.7,7.9,sega,Creative Assembly,73,108,28,2017,9,2017-09-28,3.0,Warhammer,0.5996594202898551,0.0,1.0
Praetorians,PC,Strategy,0.04,praetorians,Praetorians,"Strategy, Real-Time, Historic, General, Historic",7.8,7.9,eidos interactive,Pyro Studios,23,56,10,2003,3,2003-03-10,1.0,Praetorians,0.2768086956521739,0.0,1.0
Elven Legacy,PC,Strategy,0.04,elven-legacy,Elven Legacy,"Strategy, Turn-Based, Fantasy, General, Fantasy",7.1,7.1,paradox interactive,1C:Ino-Co,27,43,7,2009,4,2009-04-07,2.0,Elven Legacy,0.6044370370370371,1.0,1.0
New Little King's Story,PSV,Strategy,0.04,new-little-king-s-story,New Little King's Story,"Strategy, Real-Time, Fantasy, General, Fantasy",7.0,7.6,konami,Konami,39,44,2,2012,10,2012-10-02,4.0,New Little King's Story,0.5003538461538463,0.0,1.0
Shattered Union,XB,Strategy,0.04,shattered-union,Shattered Union,"Strategy, Turn-Based, Historic",6.6,6.9,2k games,PopTop Software,17,7,17,2005,10,2005-10-17,4.0,Shattered Union,0.3229294117647059,1.0,1.0
Shattered Union,PC,Strategy,0.0,shattered-union,Shattered Union,"Strategy, Turn-Based, Historic, General, Historic",6.7,6.3,2k games,PopTop Software,23,12,17,2005,10,2005-10-17,4.0,Shattered Union,0.21989130434782608,1.0,1.0
Black & White,PC,Strategy,0.04,black-white,Black & White,"Strategy, Real-Time, Fantasy, General, Fantasy",9.0,7.7,ea games,Lionhead Studios,34,385,26,2001,3,2001-03-26,1.0,Black & White,0.4116676470588234,0.0,1.0
Port Royale 2,PC,Strategy,0.04,port-royale-2,Port Royale 2,"Strategy, Real-Time, Historic, General, Historic",7.5,7.8,ascaron entertainment gmbh,Ascaron Entertainment GmbH,20,57,13,2004,9,2004-09-13,3.0,Port Royale 2,0.4358099999999999,0.0,1.0
Worms 4: Mayhem,XB,Strategy,0.04,worms-4-mayhem,Worms 4: Mayhem,"Strategy, Turn-Based, Fantasy",6.9,7.5,majesco games,Team17,27,10,4,2005,10,2005-10-04,4.0,Worms,0.21413333333333334,1.0,1.0
Worms 4: Mayhem,PC,Strategy,0.0,worms-4-mayhem,Worms 4: Mayhem,"Strategy, Turn-Based, Fantasy, Fantasy, Artillery",7.1,7.7,majesco games,Team17,15,72,4,2005,10,2005-10-04,4.0,Worms,0.34486,1.0,1.0
Company of Heroes: Tales of Valor,PC,Strategy,0.04,company-of-heroes-tales-of-valor,Company of Heroes: Tales of Valor,"Strategy, Real-Time, Military, General, Military",7.0,7.1,thq,Relic,42,218,7,2009,4,2009-04-07,2.0,Company of Heroes,0.46585952380952406,1.0,1.0
Heroes of Might and Magic V,PC,Strategy,0.04,heroes-of-might-and-magic-v,Heroes of Might and Magic V,"Strategy, Turn-Based, Fantasy, General, Fantasy",7.7,8.0,ubisoft,Nival Interactive,41,85,23,2006,5,2006-05-23,2.0,Might and Magic,0.4772198170731706,1.0,1.0
Men of War: Vietnam,PC,Strategy,0.04,men-of-war-vietnam,Men of War: Vietnam,"Strategy, Real-Time, Military, General, Military, Tactics",6.8,5.3,1c entertainment,Best Way,19,42,8,2011,9,2011-09-08,3.0,Men of War,0.27086842105263154,1.0,1.0
Imperial Glory,PC,Strategy,0.04,imperial-glory,Imperial Glory,"Strategy, Real-Time, Historic, General, Historic",6.9,8.2,eidos interactive,Pyro Studios,28,95,17,2005,5,2005-05-17,2.0,Imperial Glory,-0.21155714285714283,1.0,1.0
Company of Heroes: Opposing Fronts,PC,Strategy,0.04,company-of-heroes-opposing-fronts,Company of Heroes: Opposing Fronts,"Strategy, Real-Time, Military, General, Military",8.7,8.5,thq,Relic,36,258,24,2007,9,2007-09-24,3.0,Company of Heroes,0.3001527777777778,1.0,1.0
The Adventures of Darwin,PS2,Strategy,0.04,the-adventures-of-darwin,The Adventures of Darwin,"Strategy, Real-Time, Fantasy",5.3,5.3,d3,Vingt-et-un Systems,10,0,25,2007,6,2007-06-25,2.0,The Adventures of Darwin,0.04105000000000001,0.0,1.0
East India Company,PC,Strategy,0.04,east-india-company,East India Company,"Action Adventure, Historic, General, Historic",6.7,5.8,paradox interactive,Nitro Games,28,50,28,2009,7,2009-07-28,3.0,East India Company,0.46804814814814805,0.0,1.0
Empire Earth III,PC,Strategy,0.04,empire-earth-iii,Empire Earth III,"Strategy, Real-Time, Historic, General, Historic",5.0,3.2,sierra entertainment,Mad Doc Software,40,71,6,2007,11,2007-11-06,4.0,Empire Earth,0.018232500000000033,1.0,1.0
"Warhammer 40,000: Dawn of War III",PC,Strategy,0.04,warhammer-40-000-dawn-of-war-iii,"Warhammer 40,000: Dawn of War III","Sci-Fi, Strategy, Real-Time, General",7.7,4.6,sega,Relic,81,159,27,2017,4,2017-04-27,2.0,"Warhammer 40,000",0.530371710526316,0.0,1.0
Supreme Commander: Forged Alliance,PC,Strategy,0.04,supreme-commander-forged-alliance,Supreme Commander: Forged Alliance,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General, Command",8.1,8.9,thq,Gas Powered Games,35,280,6,2007,11,2007-11-06,4.0,Supreme Commander,0.5148371428571428,1.0,1.0
Chaos Wars,PS2,Strategy,0.04,chaos-wars,Chaos Wars,"Strategy, Turn-Based, Fantasy",6.4,6.4,o3 entertainment,Idea Factory,9,5,30,2008,5,2008-05-30,2.0,Wars,0.28174074074074074,0.0,1.0
Shadow Tactics: Blades of the Shogun,PS4,Strategy,0.04,shadow-tactics-blades-of-the-shogun,Shadow Tactics: Blades of the Shogun,"Strategy, Real-Time, Tactics",8.5,8.3,daedalic entertainment,Mimimi Productions,17,16,1,2017,8,2017-08-01,3.0,Shadow Tactics,0.4464234375,0.0,1.0
Caesar IV,PC,Strategy,0.04,caesar-iv,Caesar IV,"Strategy, City Building, Management, Historic, Historic, Government",7.4,8.0,vivendi games,Tilted Mill,32,17,26,2006,9,2006-09-26,3.0,Caesar IV,0.4246503906249998,1.0,1.0
Hotel Giant 2,PC,Strategy,0.03,hotel-giant-2,Hotel Giant 2,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",5.8,2.5,southpeak games,Enlight Software,7,22,27,2010,1,2010-01-27,1.0,Hotel Giant 2,-0.21388571428571426,1.0,1.0
Railroad Tycoon 3,PC,Strategy,0.03,railroad-tycoon-3,Railroad Tycoon 3,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",8.0,7.6,gathering,PopTop Software,19,65,23,2003,10,2003-10-23,4.0,Railroad Tycoon,0.5162263157894738,1.0,1.0
World in Conflict,PC,Strategy,0.03,world-in-conflict,World in Conflict,"Strategy, Real-Time, Modern, General",8.9,8.1,sierra entertainment,Massive Entertainment,44,377,18,2007,9,2007-09-18,3.0,World in Conflict,0.5098295454545456,1.0,1.0
Rise of Nations: Rise of Legends,PC,Strategy,0.03,rise-of-nations-rise-of-legends,Rise of Nations: Rise of Legends,"Strategy, Real-Time, Fantasy, General, Fantasy",8.4,8.4,microsoft game studios,Big Huge Games,46,28,9,2006,5,2006-05-09,2.0,Rise of Nations,0.42904375,1.0,1.0
King Arthur II: The Role-playing Wargame,PC,Strategy,0.03,king-arthur-ii-the-role-playing-wargame,King Arthur II: The Role-Playing Wargame,"Role-Playing, Strategy, General, Massively Multiplayer Online, General, Fantasy",6.6,6.5,paradox interactive,NeocoreGames,39,96,27,2012,1,2012-01-27,1.0,King Arthur II,0.4916333333333334,0.0,1.0
A Game of Thrones: Genesis,PC,Strategy,0.03,a-game-of-thrones-genesis,A Game of Thrones: Genesis,"Strategy, Real-Time, General, Historic, Fantasy, General",5.3,4.1,focus home interactive,Cyanide,40,115,28,2011,9,2011-09-28,3.0,A Game of Thrones,0.10095000000000003,0.0,1.0
Supreme Ruler: Cold War,PC,Strategy,0.03,supreme-ruler-cold-war,Supreme Ruler: Cold War,"Strategy, Turn-Based, Wargame, Turn-Based, General",6.3,6.7,paradox interactive,BattleGoat Studios,12,28,19,2011,7,2011-07-19,3.0,Supreme Ruler,-0.152775,1.0,1.0
Dynasty Warriors: Godseekers,PS4,Strategy,0.03,dynasty-warriors-godseekers,Dynasty Warriors: Godseekers,"Strategy, Turn-Based, Tactics",7.0,6.3,koei games,Omega Force,29,3,31,2017,1,2017-01-31,1.0,Dynasty Warriors,0.40909137931034495,0.0,1.0
Men of War,PC,Strategy,0.03,men-of-war,Men of War,"Strategy, Real-Time, Historic, General, Historic, Tactics",8.0,8.0,aspyr,Best Way,22,169,16,2009,3,2009-03-16,1.0,Men of War,0.595,0.0,1.0
Combat Mission: Shock Force,PC,Strategy,0.03,combat-mission-shock-force,Combat Mission: Shock Force,"Strategy, Turn-Based, Wargame, Turn-Based, General",6.2,3.2,paradox interactive,Big Time Software,15,88,22,2007,8,2007-08-22,3.0,Combat Mission,0.3294733333333333,0.0,1.0
Homeworld 2,PC,Strategy,0.03,homeworld-2,Homeworld 2,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",8.3,8.4,sierra entertainment,Relic,31,151,16,2003,9,2003-09-16,3.0,Homeworld,0.4090999999999999,1.0,1.0
Codename: Panzers Cold War,PC,Strategy,0.03,codename-panzers-cold-war,Codename Panzers: Cold War,"Strategy, Real-Time, Military, General, Military",6.7,5.8,atari,Stormregion,28,8,10,2009,3,2009-03-10,1.0,Codename,0.5159178571428572,1.0,1.0
Empire Earth II,PC,Strategy,0.03,empire-earth-ii,Empire Earth II,"Strategy, Real-Time, Historic, General, Historic",7.9,7.2,sierra entertainment,Mad Doc Software,39,112,26,2005,4,2005-04-26,2.0,Empire Earth,0.49709487179487166,1.0,1.0
Knights of Honor,PC,Strategy,0.03,knights-of-honor,Knights of Honor,"Strategy, Real-Time, Historic, General, Historic",7.7,8.8,paradox interactive,Black Sea Studios,26,131,6,2005,6,2005-06-06,2.0,Knights of Honor,0.4915346153846153,0.0,1.0
Sins of a Solar Empire,PC,Strategy,0.03,sins-of-a-solar-empire,Sins of a Solar Empire,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",8.7,8.2,stardock,Ironclad Games,52,105,4,2008,2,2008-02-04,1.0,Sins of a Solar Empire,0.3594108974358973,1.0,1.0
Commander: Conquest of the Americas,PC,Strategy,0.03,commander-conquest-of-the-americas,Commander: Conquest of the Americas,"Strategy, Real-Time, General, General, Command",6.8,5.3,paradox interactive,Nitro Games,16,20,30,2010,7,2010-07-30,3.0,Commander,0.5693124999999999,0.0,1.0
Warhammer: Mark of Chaos,PC,Strategy,0.03,warhammer-mark-of-chaos,Warhammer: Mark of Chaos,"Strategy, Real-Time, Fantasy, General, Fantasy",7.3,7.3,amc games,Black Hole Games,32,20,14,2006,11,2006-11-14,4.0,"Warhammer 40,000",0.339731640625,1.0,1.0
Cossacks: European Wars,PC,Strategy,0.03,cossacks-european-wars,Cossacks: European Wars,"Strategy, Real-Time, General, General, Command",7.4,8.2,strategy first,GSC Game World,16,103,14,2001,4,2001-04-14,2.0,Wars,0.28225625000000004,1.0,1.0
God Wars The Complete Legend,NS,Strategy,0.03,god-wars-the-complete-legend,God Wars The Complete Legend,"Miscellaneous, Compilation, Strategy, Turn-Based, Tactics",7.0,6.8,nis america,Kadokawa,9,2,4,2018,9,2018-09-04,3.0,GOD WARS The Complete Legend,0.30345,0.0,1.0
Star Wars: Empire at War - Forces of Corruption,PC,Strategy,0.03,star-wars-empire-at-war-forces-of-corruption,Star Wars: Empire at War: Forces of Corruption,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",7.5,8.5,lucasarts,Petroglyph,25,21,24,2006,10,2006-10-24,4.0,Star Wars,0.3539135000000002,0.0,1.0
Tank Beat,DS,Strategy,0.03,tank-beat,Tank Beat,"Action, Simulation, General, General, Vehicle, Combat",4.0,5.4,o3 entertainment,MileStone Inc.,12,8,1,2007,6,2007-06-01,2.0,Tank Beat,-0.2616583333333333,0.0,1.0
ParaWorld,PC,Strategy,0.02,paraworld,ParaWorld,"Strategy, Real-Time, Fantasy, General",7.1,7.8,aspyr,SEK Ost,29,8,27,2006,9,2006-09-27,3.0,ParaWorld,0.3667366379310343,1.0,1.0
The Settlers: Rise of an Empire,PC,Strategy,0.02,the-settlers-rise-of-an-empire,The Settlers: Rise of an Empire,"Strategy, General, Management, Government",6.6,7.3,ubisoft,Blue Byte,19,51,25,2007,9,2007-09-25,3.0,The Settlers,0.5136526315789474,1.0,1.0
Mage Knight: Destiny's Soldier,DS,Strategy,0.02,mage-knight-destiny-s-soldier,Mage Knight: Destiny's Soldier,"Strategy, Turn-Based, Fantasy, General, Fantasy",5.9,7.1,amc games,Big Blue Bubble Inc.,8,5,26,2006,9,2006-09-26,3.0,Mage Knight,0.16247812499999997,0.0,1.0
Demigod,PC,Strategy,0.02,demigod,Demigod,"Fantasy, MOBA, Strategy, Real-Time, MOBA",7.6,7.8,stardock,Gas Powered Games,50,198,14,2009,4,2009-04-14,2.0,Demigod,0.5039000000000001,0.0,1.0
Stronghold Crusader Extreme,PC,Strategy,0.02,stronghold-crusader-extreme,Stronghold: Crusader Extreme,"Strategy, Miscellaneous, Real-Time, Compilation, Historic",4.5,6.8,gamecock media group,FireFly Studios,11,7,2,2008,6,2008-06-02,2.0,Stronghold,0.11706969696969696,1.0,1.0
Space Hulk Tactics,PS4,Strategy,0.02,space-hulk-tactics,Space Hulk: Tactics,"Strategy, Turn-Based, Tactics",6.8,6.5,focus home interactive,Cyanide,10,4,9,2018,10,2018-10-09,4.0,"Warhammer 40,000",0.6003700000000001,0.0,1.0
Space Hulk Tactics,XOne,Strategy,0.02,space-hulk-tactics,Space Hulk: Tactics,"Strategy, Turn-Based, Tactics",7.1,7.7,focus home interactive,Cyanide,8,5,9,2018,10,2018-10-09,4.0,"Warhammer 40,000",0.3859781249999999,0.0,1.0
Tropico 4: Modern Times,PC,Strategy,0.02,tropico-4-modern-times,Tropico 4: Modern Times,"Strategy, Tycoon, Management, Tycoon, Government",7.8,7.6,kalypso,Haemimont,11,67,29,2012,3,2012-03-29,1.0,Tropico,0.6723181818181817,0.0,1.0
Cossacks 3,PC,Strategy,0.02,cossacks-3,Cossacks 3,"General, Strategy, Real-Time, Command",6.3,6.5,gsc game world,GSC Game World,19,190,20,2016,9,2016-09-20,3.0,Cossacks 3,0.11238421052631577,0.0,1.0
Command & Conquer: The First Decade,PC,Strategy,0.02,command-conquer-the-first-decade,Command & Conquer: The First Decade,"Miscellaneous, Compilation, Compilation",7.1,8.6,ea games,Various,12,12,7,2006,2,2006-02-07,1.0,Command & Conquer,0.3178114583333336,1.0,1.0
Homeworld,PC,Strategy,0.02,homeworld,Homeworld,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General, Command",9.3,8.8,sierra entertainment,Relic,20,45,31,1999,8,1999-08-31,3.0,Homeworld,0.5065350000000002,1.0,1.0
Order of War,PC,Strategy,0.02,order-of-war,Order of War,"Strategy, Real-Time, Historic, General, Historic, Tactics",6.9,7.1,square enix,Wargaming.net,39,76,22,2009,9,2009-09-22,3.0,Order of War,0.35891538461538464,1.0,1.0
Oil Rush,PC,Strategy,0.02,oil-rush,Oil Rush,"Strategy, Real-Time, Modern, General, Modern",6.7,6.5,"unigine corp,russia","Unigine Corp, Russia",23,55,23,2011,9,2011-09-23,3.0,Rush,0.39631304347826096,1.0,1.0
Armello,PS4,Strategy,0.02,armello,Armello,"Miscellaneous, Board / Card Game",7.4,7.1,league of geeks,League of Geeks,15,51,1,2015,9,2015-09-01,3.0,Armello,0.6321466666666666,0.0,1.0
Trapped Dead,PC,Strategy,0.02,trapped-dead,Trapped Dead,"Strategy, Real-Time, Sci-Fi, General",5.0,4.6,meridian4,Headup Games,14,59,25,2011,2,2011-02-25,1.0,Trapped Dead,-0.2808642857142857,0.0,1.0
WorldShift,PC,Strategy,0.02,worldshift,WorldShift,"Strategy, Real-Time, Sci-Fi, Sci-Fi, General",6.3,7.2,got game entertainment,Black Sea Studios,9,10,16,2009,11,2009-11-16,4.0,WorldShift,0.49973333333333336,1.0,1.0
Tycoon City: New York,PC,Strategy,0.02,tycoon-city-new-york,Tycoon City: New York,"Strategy, Tycoon, Management, Tycoon, Business / Tycoon",6.7,7.9,atari,Deep Red,30,4,21,2006,2,2006-02-21,1.0,Tycoon City,0.37447125000000003,0.0,1.0
"Warhammer 40,000: Dawn of War: Soulstorm",PC,Strategy,0.02,warhammer-40-000-dawn-of-war-soulstorm,"Warhammer 40,000: Dawn of War - Soulstorm","Strategy, Real-Time, Sci-Fi, Sci-Fi, General",7.3,8.1,thq,Iron Lore Entertainment,37,60,4,2008,3,2008-03-04,1.0,"Warhammer 40,000",0.34356846846846845,1.0,1.0
Commandos 3: Destination Berlin,PC,Strategy,0.02,commandos-3-destination-berlin,Commandos 3: Destination Berlin,"Strategy, Real-Time, Military, General, Military",7.2,7.5,eidos interactive,Pyro Studios,24,107,14,2003,10,2003-10-14,4.0,Commandos,0.2576625,1.0,1.0
Disciples III: Renaissance,PC,Strategy,0.02,disciples-iii-renaissance,Disciples III: Renaissance,"Strategy, Turn-Based, Fantasy, General, Fantasy",5.6,5.2,kalypso,Akella,36,124,13,2010,7,2010-07-13,3.0,Disciples III,0.22347222222222218,1.0,1.0
Majesty 2: The Fantasy Kingdom Sim,PC,Strategy,0.02,majesty-2-the-fantasy-kingdom-sim,Majesty 2: The Fantasy Kingdom Sim,"Strategy, General, General",7.2,7.2,paradox interactive,1C,31,143,17,2009,9,2009-09-17,3.0,Majesty 2,0.3951612903225806,1.0,1.0
Worms World Party,PC,Strategy,0.02,worms-world-party,Worms World Party,"Strategy, Turn-Based, General, Wargame, General, Fantasy, Artillery",7.5,7.8,titus software,Team17,8,91,16,2001,6,2001-06-16,2.0,Worms,0.4122625,1.0,1.0
Stronghold Legends,PC,Strategy,0.02,stronghold-legends,Stronghold Legends,"Strategy, Real-Time, Fantasy, General, Fantasy",5.7,7.5,2k games,FireFly Studios,19,11,23,2006,10,2006-10-23,4.0,Stronghold,0.1348631578947368,1.0,1.0
Tokyo Tattoo Girls,PSV,Strategy,0.02,tokyo-tattoo-girls,Tokyo Tattoo Girls,"Action, Strategy, Turn-Based, General",3.6,4.1,nis america,SUSHI TYPHOON GAMES,8,2,14,2017,11,2017-11-14,4.0,Tokyo Tattoo Girls,0.53718125,0.0,1.0
Drone Tactics,DS,Strategy,0.02,drone-tactics,Drone Tactics,"Strategy, Turn-Based, Sci-Fi, Sci-Fi, General",7.4,7.8,atlus,Success,12,1,12,2008,5,2008-05-12,2.0,Drone Tactics,0.44571666666666665,1.0,1.0
Evil Genius,PC,Strategy,0.01,evil-genius,Evil Genius,"Strategy, Real-Time, Modern, General, Modern",7.5,8.4,vu games,Elixir Studios,51,142,28,2004,9,2004-09-28,3.0,Evil Genius,0.13487058823529413,0.0,1.0
