Name,Platform,Genre,Global_Sales,game_key,Name_meta,Genre_meta,Score_pro,Score_user,Publisher,Developer,N_pro,N_user,year,Franchise_wikipedia,compound,multiplayer,singleplayer,oem,Global_Sales.log,N_pro.log,N_user.log,PC,nintendo,playstation,xbox,Publisher_top,pub_activision,pub_amc games,pub_capcom,pub_ea games,pub_ea sports,pub_electronic arts,pub_konami,pub_nintendo,pub_scea,pub_sega,pub_thq,pub_ubisoft,Franchise_top,lic_Final Fantasy,lic_Harry Potter,lic_Marvel,lic_NBA,lic_Others,lic_PGA Tour,lic_Prince of Persia,lic_Sonic The Hedgehog,lic_Star Wars,lic_The Sims,lic_Tom Clancy’s,lic_WWE,year.release_2001,year.release_2002,year.release_2003,year.release_2004,year.release_2005,year.release_2006,year.release_2007,year.release_2008,year.release_2009,year.release_2010,year.release_2011,year.release_2012,year.release_2013,year.release_2014,year.release_2015,year.release_2016,year.release_2017,year.release_2018,genre_Action,genre_Action-Adventure,genre_Adventure,genre_Fighting,genre_MMO,genre_Misc,genre_Music,genre_Party,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,genre_Visual+Novel,labels,labels_0,labels_1,labels_2,labels_3,labels_4,labels_5,labels_6,labels_7
Far Cry 5,PC,Action,0.07,far-cry-5,Far Cry 5,"Action, Shooter, First-Person, Arcade",7.8,6.3,ubisoft,Ubisoft Montreal,33,488,2018,Far Cry,0.5670935483870968,0.0,1.0,PC,11.156264806643742,3.5263605246161616,6.192362489474872,1,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Harry Potter and the Sorcerer's Stone,PS,Action,3.73,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.5,electronic arts,Argonaut Games,11,92,2001,Harry Potter,0.0956272727272727,0.0,1.0,playstation,15.131919059716477,2.4849066497880004,4.532599493153256,0,0,1,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS,Action,3.73,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.5,electronic arts,Argonaut Games,11,92,2001,Harry Potter,0.0956272727272727,0.0,1.0,playstation,15.131919059716477,2.4849066497880004,4.532599493153256,0,0,1,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS,Action,3.73,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.5,electronic arts,Argonaut Games,11,92,2001,Harry Potter,0.0956272727272727,0.0,1.0,playstation,15.131919059716477,2.4849066497880004,4.532599493153256,0,0,1,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS,Action,3.73,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.5,electronic arts,Argonaut Games,11,92,2001,Harry Potter,0.0956272727272727,0.0,1.0,playstation,15.131919059716477,2.4849066497880004,4.532599493153256,0,0,1,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS,Action,3.73,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.5,electronic arts,Argonaut Games,11,92,2001,Harry Potter,0.0956272727272727,0.0,1.0,playstation,15.131919059716477,2.4849066497880004,4.532599493153256,0,0,1,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GBA,Action,1.69,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.4,electronic arts,Griptonite Games,8,13,2001,Harry Potter,0.473,0.0,1.0,Others,14.340239678615058,2.1972245773362196,2.6390573296152584,0,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GBA,Action,1.69,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.4,electronic arts,Griptonite Games,8,13,2001,Harry Potter,0.473,0.0,1.0,Others,14.340239678615058,2.1972245773362196,2.6390573296152584,0,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GBA,Action,1.69,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.4,electronic arts,Griptonite Games,8,13,2001,Harry Potter,0.473,0.0,1.0,Others,14.340239678615058,2.1972245773362196,2.6390573296152584,0,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GBA,Action,1.69,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.4,electronic arts,Griptonite Games,8,13,2001,Harry Potter,0.473,0.0,1.0,Others,14.340239678615058,2.1972245773362196,2.6390573296152584,0,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GBA,Action,1.69,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.4,7.4,electronic arts,Griptonite Games,8,13,2001,Harry Potter,0.473,0.0,1.0,Others,14.340239678615058,2.1972245773362196,2.6390573296152584,0,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS2,Action,0.28,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.6,6.7,ea games,Warthog,14,38,2003,Harry Potter,0.1598214285714285,0.0,1.0,playstation,12.54254845357358,2.70805020110221,3.6635616461296463,0,0,1,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS2,Action,0.28,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.6,6.7,ea games,Warthog,14,38,2003,Harry Potter,0.1598214285714285,0.0,1.0,playstation,12.54254845357358,2.70805020110221,3.6635616461296463,0,0,1,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS2,Action,0.28,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.6,6.7,ea games,Warthog,14,38,2003,Harry Potter,0.1598214285714285,0.0,1.0,playstation,12.54254845357358,2.70805020110221,3.6635616461296463,0,0,1,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS2,Action,0.28,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.6,6.7,ea games,Warthog,14,38,2003,Harry Potter,0.1598214285714285,0.0,1.0,playstation,12.54254845357358,2.70805020110221,3.6635616461296463,0,0,1,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,PS2,Action,0.28,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.6,6.7,ea games,Warthog,14,38,2003,Harry Potter,0.1598214285714285,0.0,1.0,playstation,12.54254845357358,2.70805020110221,3.6635616461296463,0,0,1,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GC,Action,0.08,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.2,7.8,ea games,Warthog,11,12,2003,Harry Potter,0.1179,0.0,1.0,nintendo,11.289794413577894,2.4849066497880004,2.5649493574615367,0,1,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GC,Action,0.08,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.2,7.8,ea games,Warthog,11,12,2003,Harry Potter,0.1179,0.0,1.0,nintendo,11.289794413577894,2.4849066497880004,2.5649493574615367,0,1,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GC,Action,0.08,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.2,7.8,ea games,Warthog,11,12,2003,Harry Potter,0.1179,0.0,1.0,nintendo,11.289794413577894,2.4849066497880004,2.5649493574615367,0,1,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GC,Action,0.08,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.2,7.8,ea games,Warthog,11,12,2003,Harry Potter,0.1179,0.0,1.0,nintendo,11.289794413577894,2.4849066497880004,2.5649493574615367,0,1,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,GC,Action,0.08,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",6.2,7.8,ea games,Warthog,11,12,2003,Harry Potter,0.1179,0.0,1.0,nintendo,11.289794413577894,2.4849066497880004,2.5649493574615367,0,1,0,0,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Harry Potter and the Sorcerer's Stone,XB,Action,0.07,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.9,6.9,ea games,Warthog,11,8,2003,Harry Potter,-0.0440545454545454,0.0,1.0,xbox,11.156264806643742,2.4849066497880004,2.1972245773362196,0,0,0,1,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Harry Potter and the Sorcerer's Stone,XB,Action,0.07,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.9,6.9,ea games,Warthog,11,8,2003,Harry Potter,-0.0440545454545454,0.0,1.0,xbox,11.156264806643742,2.4849066497880004,2.1972245773362196,0,0,0,1,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Harry Potter and the Sorcerer's Stone,XB,Action,0.07,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.9,6.9,ea games,Warthog,11,8,2003,Harry Potter,-0.0440545454545454,0.0,1.0,xbox,11.156264806643742,2.4849066497880004,2.1972245773362196,0,0,0,1,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Harry Potter and the Sorcerer's Stone,XB,Action,0.07,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.9,6.9,ea games,Warthog,11,8,2003,Harry Potter,-0.0440545454545454,0.0,1.0,xbox,11.156264806643742,2.4849066497880004,2.1972245773362196,0,0,0,1,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Harry Potter and the Sorcerer's Stone,XB,Action,0.07,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy",5.9,6.9,ea games,Warthog,11,8,2003,Harry Potter,-0.0440545454545454,0.0,1.0,xbox,11.156264806643742,2.4849066497880004,2.1972245773362196,0,0,0,1,ea games,0,0,0,1,0,0,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
Harry Potter and the Sorcerer's Stone,PC,Action,0.06,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy, General, Fantasy",6.5,7.7,electronic arts,KnowWonder,11,146,2001,Harry Potter,0.3190090909090908,0.0,1.0,PC,11.002116507732017,2.4849066497880004,4.990432586778736,1,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Harry Potter and the Sorcerer's Stone,PC,Action,0.06,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy, General, Fantasy",6.5,7.7,electronic arts,KnowWonder,11,146,2001,Harry Potter,0.3190090909090908,0.0,1.0,PC,11.002116507732017,2.4849066497880004,4.990432586778736,1,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Harry Potter and the Sorcerer's Stone,PC,Action,0.06,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy, General, Fantasy",6.5,7.7,electronic arts,KnowWonder,11,146,2001,Harry Potter,0.3190090909090908,0.0,1.0,PC,11.002116507732017,2.4849066497880004,4.990432586778736,1,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Harry Potter and the Sorcerer's Stone,PC,Action,0.06,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy, General, Fantasy",6.5,7.7,electronic arts,KnowWonder,11,146,2001,Harry Potter,0.3190090909090908,0.0,1.0,PC,11.002116507732017,2.4849066497880004,4.990432586778736,1,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Harry Potter and the Sorcerer's Stone,PC,Action,0.06,harry-potter-and-the-sorcerer-s-stone,Harry Potter and the Sorcerer's Stone,"Action Adventure, Fantasy, General, Fantasy",6.5,7.7,electronic arts,KnowWonder,11,146,2001,Harry Potter,0.3190090909090908,0.0,1.0,PC,11.002116507732017,2.4849066497880004,4.990432586778736,1,0,0,0,electronic arts,0,0,0,0,0,1,0,0,0,0,0,0,Harry Potter,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Resident Evil 3: Nemesis,GC,Action,0.08,resident-evil-3-nemesis,Resident Evil 3: Nemesis,"Action Adventure, Horror",6.2,8.8,capcom,Capcom,14,99,2003,Resident Evil,0.2274857142857143,0.0,1.0,nintendo,11.289794413577894,2.70805020110221,4.605170185988092,0,1,0,0,capcom,0,0,1,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Resident Evil 3: Nemesis,PC,Action,0.0,resident-evil-3-nemesis,Resident Evil 3: Nemesis,"Action Adventure, Horror, Horror, Survival",7.1,8.6,capcom,Capcom,8,249,2001,Resident Evil,0.2879125,0.0,1.0,PC,0.0,2.1972245773362196,5.521460917862246,1,0,0,0,capcom,0,0,1,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Resident Evil 4,PC,Action,0.01,resident-evil-4,Resident Evil 4,"Action Adventure, Horror, Horror, Survival",7.6,7.8,ubisoft,Capcom,15,426,2007,Resident Evil,0.5601266666666668,0.0,1.0,PC,9.210440366976517,2.772588722239781,6.056784013228625,1,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Resident Evil 4,PC,Action,0.01,resident-evil-4,Resident Evil 4,"Action Adventure, Horror, Horror, Survival",7.6,7.8,ubisoft,Capcom,15,426,2007,Resident Evil,0.5601266666666668,0.0,1.0,PC,9.210440366976517,2.772588722239781,6.056784013228625,1,0,0,0,ubisoft,0,0,0,0,0,0,0,0,0,0,0,1,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Resident Evil 4,PS4,Action-Adventure,0.1,resident-evil-4,Resident Evil 4,"Action Adventure, Survival",8.2,8.5,capcom,Capcom,20,653,2016,Resident Evil,0.645605,0.0,1.0,playstation,11.51293546492023,3.044522437723423,6.483107351457199,0,0,1,0,capcom,0,0,1,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Resident Evil 4,PS4,Action-Adventure,0.1,resident-evil-4,Resident Evil 4,"Action Adventure, Survival",8.2,8.5,capcom,Capcom,20,653,2016,Resident Evil,0.645605,0.0,1.0,playstation,11.51293546492023,3.044522437723423,6.483107351457199,0,0,1,0,capcom,0,0,1,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
Resident Evil 4,XOne,Action-Adventure,0.05,resident-evil-4,Resident Evil 4,"Action Adventure, Survival",7.6,8.2,capcom,Capcom,14,151,2016,Resident Evil,0.1672785714285714,0.0,1.0,xbox,10.819798284210286,2.70805020110221,5.0238805208462765,0,0,0,1,capcom,0,0,1,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
Resident Evil 4,XOne,Action-Adventure,0.05,resident-evil-4,Resident Evil 4,"Action Adventure, Survival",7.6,8.2,capcom,Capcom,14,151,2016,Resident Evil,0.1672785714285714,0.0,1.0,xbox,10.819798284210286,2.70805020110221,5.0238805208462765,0,0,0,1,capcom,0,0,1,0,0,0,0,0,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
Luigi's Mansion,GC,Action,3.6,luigi-s-mansion,Luigi's Mansion,"Action Adventure, Fantasy",7.8,8.6,nintendo,Nintendo,34,302,2001,Mario Bros.,0.460485294117647,1.0,1.0,nintendo,15.096444681204078,3.5553480614894135,5.713732805509369,0,1,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Luigi's Mansion,GC,Action,3.6,luigi-s-mansion,Luigi's Mansion,"Action Adventure, Fantasy",7.8,8.6,nintendo,Nintendo,34,302,2001,Mario,0.460485294117647,1.0,1.0,nintendo,15.096444681204078,3.5553480614894135,5.713732805509369,0,1,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Luigi's Mansion,3DS,Adventure,0.47,luigi-s-mansion,Luigi's Mansion,"Action Adventure, General",7.4,8.1,nintendo,Nintendo,43,35,2018,Mario Bros.,0.414582558139535,1.0,1.0,nintendo,13.060490101343552,3.784189633918261,3.58351893845611,0,1,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Luigi's Mansion,3DS,Adventure,0.47,luigi-s-mansion,Luigi's Mansion,"Action Adventure, General",7.4,8.1,nintendo,Nintendo,43,35,2018,Mario,0.414582558139535,1.0,1.0,nintendo,13.060490101343552,3.784189633918261,3.58351893845611,0,1,0,0,nintendo,0,0,0,0,0,0,0,1,0,0,0,0,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
